"cpc_subclass","year","appearance_count","appearance_count_log","alt_count","alt_log","group_count","group_log","yearly_degree","cumulative_degree","yearly_degree_log","cumulative_degree_log","degree","closeness","betweenness","eigenvector","degree_log","closeness_log","betweenness_log","eigenvector_log","funded_count","funded_log","log_economic_output","section","class","closeness_sqrt","eigenvector_sqrt","alt_sqrt"
"C10K",2009,50,3.93182563272433,9,2.30258509299405,59,4.0943445622221,21,78,3.09104245335832,4.36944785246702,42,0,16.5566901693241,0.0114378397245857,3.76120011569356,0,2.86543508350053,0.0113729221778353,87,4.47733681447821,14.5046695400477,"C","C10",0,0.106947836465193,3
"C10L",2009,445,6.10031895202006,9,2.30258509299405,366,5.90536184805457,49,256,3.91202300542815,5.54907608489522,98,0,473.953416121764,0.0239848568813404,4.59511985013459,0,6.16321672790273,0.0237017383061534,435,6.07764224334903,15.2244673792996,"C","C10",0,0.154870451931091,3
"C10M",2009,436,6.07993319509559,9,2.30258509299405,994,6.90274273715859,44,264,3.80666248977032,5.57972982598622,88,0,131.602541932654,0.0293808258672268,4.48863636973214,0,4.88735624749754,0.0289574815497587,224,5.41610040220442,15.3225907750928,"C","C10",0,0.171408359968896,3
"C11B",2009,156,5.05624580534831,2,1.09861228866811,91,4.52178857704904,35,172,3.58351893845611,5.15329159449778,70,0,141.103925087156,0.0151216154807159,4.26267987704132,0,4.9565586567283,0.0150084235237244,59,4.0943445622221,15.2048647072591,"C","C11",0,0.122969977965014,1.4142135623731
"C11C",2009,109,4.70048036579242,2,1.09861228866811,37,3.63758615972639,33,134,3.52636052461616,4.90527477843843,66,0,119.843372989998,0.0153961608246088,4.20469261939097,0,4.79449526898888,0.015278842575229,74,4.31748811353631,15.027023401715,"C","C11",0,0.124081267017261,1.4142135623731
"C11D",2009,1544,7.34277918933185,2,1.09861228866811,466,6.1463292576689,84,430,4.44265125649032,6.06610809010375,168,0,1228.61741826294,0.050300526535058,5.12989871492307,0,7.1144583579202,0.0490763389651931,179,5.19295685089021,15.3225908750928,"C","C11",0,0.224277788768879,1.4142135623731
"C12C",2009,9,2.30258509299405,11,2.484906649788,91,4.52178857704904,13,72,2.63905732961526,4.29045944114839,26,0,4.25398271370966,0.00608552630115212,3.29583686600433,0,1.65898640113796,0.00606708426780335,15,2.77258872223978,15.3225907750928,"C","C12",0,0.0780097833681912,3.3166247903554
"C12F",2009,3,1.38629436111989,11,2.484906649788,7,2.07944154167984,6,16,1.94591014905531,2.83321334405622,12,0,6.29395359620945,0.00424176141548126,2.56494935746154,0,1.98704573045364,0.00423279050488965,0,0,15.2717534480461,"C","C12",0,0.0651288063415971,3.3166247903554
"C12G",2009,4,1.6094379124341,11,2.484906649788,35,3.58351893845611,5,34,1.79175946922805,3.55534806148941,10,0,0.709316105843014,0.00190397409520149,2.39789527279837,0,0.536093352414495,0.00190216383395347,3,1.38629436111989,15.3225907750928,"C","C12",0,0.04363455162141,3.3166247903554
"C12H",2009,14,2.70805020110221,11,2.484906649788,27,3.3322045101752,17,84,2.89037175789616,4.44265125649032,34,0,57.8649524087868,0.0108882824842556,3.55534806148941,0,4.07524587804919,0.0108294319387267,3,1.38629436111989,15.3225907750928,"C","C12",0,0.104346933276717,3.3166247903554
"C12J",2009,2,1.09861228866811,11,2.484906649788,5,1.79175946922805,1,11,0.693147180559945,2.484906649788,2,0,0,0.0005940955448645,1.09861228866811,0,0,0.000593919139970351,0,0,15.3225907750928,"C","C12",0,0.0243740752617304,3.3166247903554
"C12M",2009,335,5.8171111599632,11,2.484906649788,219,5.39362754635236,38,194,3.66356164612965,5.27299955856375,76,0,205.145119155084,0.0271148881261019,4.34380542185368,0,5.32858038269064,0.026753792387946,971,6.87935580446044,15.1319985939747,"C","C12",0,0.164665989585287,3.3166247903554
"C12N",2009,4103,8.31971738685061,11,2.484906649788,2658,7.88570539124302,89,459,4.49980967033027,6.13122648948314,178,0,1312.91816940545,0.046952618906096,5.18738580584075,0,7.18076892115818,0.0458836767154945,17101,9.7469506947159,15.244198963055,"C","C12",0,0.216685529987805,3.3166247903554
"C12P",2009,896,6.7990558620588,11,2.484906649788,188,5.24174701505964,68,328,4.23410650459726,5.79605775076537,136,0,809.670258335918,0.0335859405953278,4.91998092582813,0,6.69786138492119,0.0330342515884859,2676,7.89245204352035,15.2374954110221,"C","C12",0,0.183264673615315,3.3166247903554
"C12Q",2009,1768,7.47816969415979,11,2.484906649788,387,5.96100533962327,79,425,4.38202663467388,6.05443934626937,158,0,573.071714325402,0.051503841935464,5.06890420222023,0,6.35275432636462,0.0502213699204323,9137,9.12019682212322,15.1313864471098,"C","C12",0,0.226944578995542,3.3166247903554
"C12Y",2009,323,5.78074351579233,11,2.484906649788,2422,7.79276172081653,42,196,3.76120011569356,5.28320372873799,84,0,147.065476788579,0.0209703623053599,4.44265125649032,0,4.99765458666299,0.0207535106567582,2419,7.79152281915073,15.2226383844353,"C","C12",0,0.144811471594483,3.3166247903554
"C13B",2009,4,1.6094379124341,1,0.693147180559945,82,4.4188406077966,4,44,1.6094379124341,3.80666248977032,8,0,1.8672040645842,0.00159931834582142,2.19722457733622,0,1.05333736141194,0.00159804079819127,6,1.94591014905531,15.0680247794035,"C","C13",0,0.0399914784150502,1
"C13K",2009,9,2.30258509299405,1,0.693147180559945,14,2.70805020110221,12,60,2.56494935746154,4.11087386417331,24,0,12.9057937130928,0.00391702130961251,3.2188758248682,0,2.63230556718544,0.00390936975599966,99,4.60517018598809,15.0613606858898,"C","C13",0,0.0625861111558508,1
"C14B",2009,5,1.79175946922805,1,0.693147180559945,62,4.14313472639153,4,13,1.6094379124341,2.63905732961526,8,0,0,0.00256965308857377,2.19722457733622,0,0,0.00256635717510463,2,1.09861228866811,15.2360994665888,"C","C14",0,0.0506917457637214,1
"C14C",2009,7,2.07944154167984,1,0.693147180559945,33,3.52636052461616,13,63,2.63905732961526,4.15888308335967,26,0,17.6736276613367,0.00878541509088855,3.29583686600433,0,2.92711224298198,0.00874704788254538,7,2.07944154167984,14.6192265917566,"C","C14",0,0.0937305451327824,1
"C21B",2009,77,4.35670882668959,2,1.09861228866811,130,4.87519732320115,18,68,2.94443897916644,4.23410650459726,36,0,18.0199920419791,0.00879558706566508,3.61091791264422,0,2.94549063871438,0.00875713121973551,43,3.78418963391826,15.2024653684687,"C","C21",0,0.0937847912279229,1.4142135623731
"C21C",2009,80,4.39444915467244,2,1.09861228866811,109,4.70048036579242,20,85,3.04452243772342,4.45434729625351,40,0,26.0979758792964,0.0128045812722027,3.71357206670431,0,3.29945903429529,0.0127232957705721,21,3.09104245335832,15.2532304204691,"C","C21",0,0.113157329732557,1.4142135623731
"C21D",2009,238,5.47646355193151,2,1.09861228866811,250,5.52545293913178,58,241,4.07753744390572,5.48893772615669,116,0,598.826985295104,0.0357093105432572,4.76217393479776,0,6.39664125579154,0.035086516186326,259,5.56068163101553,15.3071274090672,"C","C21",0,0.188969072980891,1.4142135623731
"C22B",2009,500,6.21660610108486,2,1.09861228866811,375,5.92958914338989,55,263,4.02535169073515,5.57594910314632,110,0,314.280479875346,0.0316290713349098,4.70953020131233,0,5.75346265494644,0.0311391754489481,453,6.11809719804135,14.617923680786,"C","C22",0,0.177845639066326,1.4142135623731
"C22C",2009,1048,6.9555926083963,2,1.09861228866811,284,5.65248918026865,111,492,4.71849887129509,6.20050917404269,222,0,1744.96215653239,0.0644741240272051,5.40717177146012,0,7.46506106178458,0.0624808969556264,1305,7.17472430983638,15.3225907750928,"C","C22",0,0.253917553601962,1.4142135623731
"C22F",2009,107,4.68213122712422,2,1.09861228866811,25,3.25809653802148,45,162,3.8286413964891,5.09375020080676,90,0,105.429538597432,0.0317945999213508,4.51085950651685,0,4.66748315677561,0.031299616166094,293,5.68357976733868,15.3225907750928,"C","C22",0,0.178310403289743,1.4142135623731
"C23C",2009,3292,8.09955428237636,3,1.38629436111989,747,6.61740297797448,144,786,4.97673374242057,6.6682282484174,288,0,2775.64963363637,0.08808004185803,5.66642668811243,0,7.92900031212932,0.0844147136119856,2631,7.87549929244521,15.3225907750928,"C","C23",0,0.296782819344432,1.73205080756888
"C23D",2009,4,1.6094379124341,3,1.38629436111989,19,2.99573227355399,4,9,1.6094379124341,2.30258509299405,8,0,0.0740740740740741,0.00309511552039996,2.19722457733622,0,0.0714589639821449,0.00309033551093889,5,1.79175946922805,15.3225907750928,"C","C23",0,0.0556337624145622,1.73205080756888
"C23F",2009,166,5.11799381241676,3,1.38629436111989,98,4.59511985013459,69,368,4.24849524204936,5.91079664404053,138,0,227.103066839813,0.0493464506472637,4.93447393313069,0,5.42979757435477,0.0481675424257484,178,5.18738580584075,15.202415019588,"C","C23",0,0.222140610081236,1.73205080756888
"C23G",2009,73,4.30406509320417,3,1.38629436111989,82,4.4188406077966,33,165,3.52636052461616,5.11198778835654,66,0,32.9829400603575,0.0250341827025494,4.20469261939097,0,3.52585863576036,0.0247259610124036,27,3.3322045101752,15.3225907750928,"C","C23",0,0.158221941280435,1.73205080756888
"C25B",2009,141,4.95582705760126,3,1.38629436111989,149,5.01063529409626,35,184,3.58351893845611,5.22035582507832,70,0,112.12906744924,0.0249077438549437,4.26267987704132,0,4.72852935672611,0.0246026025444119,679,6.52209279817015,15.2550704788257,"C","C25",0,0.157821873816476,1.73205080756888
"C25C",2009,43,3.78418963391826,3,1.38629436111989,46,3.85014760171006,10,60,2.39789527279837,4.11087386417331,20,0,1.1468981496003,0.00801336349450226,3.04452243772342,0,0.764024079299259,0.00798142699632001,210,5.35185813347607,15.2749873897779,"C","C25",0,0.0895173921341672,1.73205080756888
"C25D",2009,469,6.1527326947041,3,1.38629436111989,207,5.33753807970132,66,377,4.20469261939097,5.93489419561959,132,0,415.017647965011,0.0475150939160054,4.89034912822175,0,6.03072768235425,0.046420782176694,547,6.30627528694802,15.3225907750928,"C","C25",0,0.217979572244753,1.73205080756888
"C25F",2009,78,4.36944785246702,3,1.38629436111989,26,3.29583686600433,21,103,3.09104245335832,4.64439089914137,42,0,17.4225431015934,0.0153542778978002,3.76120011569356,0,2.91357508327324,0.0152375938565132,105,4.66343909411207,15.3225907750928,"C","C25",0,0.12391237992146,1.73205080756888
"C30B",2009,960,6.86797440897029,0,0,226,5.4249500174814,68,359,4.23410650459726,5.88610403145016,136,0,134.889675402751,0.050321482425771,4.91998092582813,0,4.91184334625306,0.0490962910466473,1519,7.32646561384032,15.3225907750928,"C","C30",0,0.224324502508689,0
"C40B",2009,100,4.61512051684126,0,0,41,3.73766961828337,26,149,3.29583686600433,5.01063529409626,52,0,19.428834710374,0.0196721319757164,3.97029191355212,0,3.01694736904195,0.0194811363840204,385,5.95583736946483,14.8713002786299,"C","C40",0,0.140257377615997,0
"D01B",2009,5,1.79175946922805,5,1.79175946922805,36,3.61091791264422,2,4,1.09861228866811,1.6094379124341,4,0,25.5730977803659,6.11288760846789e-05,1.6094379124341,0,3.279899342376,6.11270077911734e-05,4,1.6094379124341,13.296495075679,"D","D01",0,0.00781849576866796,2.23606797749979
"D01C",2009,3,1.38629436111989,5,1.79175946922805,6,1.94591014905531,2,15,1.09861228866811,2.77258872223978,4,0,10.9589121589015,5.08635003626665e-05,1.6094379124341,0,2.4814767877721,5.0862206858679e-05,3,1.38629436111989,15.3225907750928,"D","D01",0,0.007131865139125,2.23606797749979
"D01D",2009,101,4.62497281328427,5,1.79175946922805,84,4.44265125649032,48,188,3.89182029811063,5.24174701505964,96,0,203.819965079921,0.0341589781188125,4.57471097850338,0,5.32213137415573,0.0335885148662902,311,5.74300318780948,15.3225907750928,"D","D01",0,0.184821476346264,2.23606797749979
"D01F",2009,248,5.51745289646471,5,1.79175946922805,150,5.01727983681492,76,347,4.34380542185368,5.85220247977447,152,0,673.851610580955,0.0506680142260308,5.03043792139244,0,6.51449283052865,0.0494261659022374,532,6.27852142416584,15.3225906750927,"D","D01",0,0.225095566873341,2.23606797749979
"D01G",2009,29,3.40119738166216,5,1.79175946922805,119,4.78749174278205,11,68,2.484906649788,4.23410650459726,22,0,1273.5284108089,0.00547829863197016,3.13549421592915,0,7.15033151529694,0.00546334733427939,4,1.6094379124341,15.3225907750928,"D","D01",0,0.0740155296675648,2.23606797749979
"D01H",2009,39,3.68887945411394,5,1.79175946922805,263,5.57594910314632,5,28,1.79175946922805,3.36729582998647,10,0,8.15327640260307,0.00218478757063296,2.39789527279837,0,2.21411189198046,0.00218240439279547,14,2.70805020110221,15.3225907750928,"D","D01",0,0.0467417112505839,2.23606797749979
"D02G",2009,88,4.48863636973214,2,1.09861228866811,101,4.62497281328427,39,179,3.68887945411394,5.19295685089021,78,0,519.878598078608,0.0226280624206449,4.36944785246702,0,6.25551699747707,0.0223758455135607,78,4.36944785246702,15.3225907750928,"D","D02",0,0.150426269051136,1.4142135623731
"D02H",2009,1,0.693147180559945,2,1.09861228866811,28,3.36729582998647,2,6,1.09861228866811,1.94591014905531,4,0,0,0.000775841944665542,1.6094379124341,0,0,0.000775541134881138,1,0.693147180559945,15.3225907750928,"D","D02",0,0.0278539394819753,1.4142135623731
"D02J",2009,20,3.04452243772342,2,1.09861228866811,37,3.63758615972639,9,52,2.30258509299405,3.97029191355212,18,0,17.5037650544936,0.00489712163843064,2.94443897916644,0,2.91797422783673,0.00488516974230358,12,2.56494935746154,15.3225907750928,"D","D02",0,0.0699794372543152,1.4142135623731
"D03C",2009,43,3.78418963391826,2,1.09861228866811,94,4.55387689160054,4,13,1.6094379124341,2.63905732961526,8,0,0.228758169934641,0.00263624937691854,2.19722457733622,0,0.206004041437514,0.0026327805666251,2,1.09861228866811,15.3225907750928,"D","D03",0,0.0513444191409207,1.4142135623731
"D03D",2009,203,5.31811999384422,2,1.09861228866811,267,5.59098698051086,47,242,3.87120101090789,5.49306144334055,94,0,455.732617332226,0.0292873589198158,4.55387689160054,0,6.12409813724268,0.0288666782351051,64,4.17438726989564,15.3225907750928,"D","D03",0,0.1711354987132,1.4142135623731
"D04B",2009,200,5.30330490805908,4,1.6094379124341,234,5.45958551414416,49,189,3.91202300542815,5.24702407216049,98,0,1363.85339983824,0.0310010318520794,4.59511985013459,0,7.21880230246543,0.0305302058607813,17,2.89037175789616,15.3225907750928,"D","D04",0,0.176071098855205,2
"D04C",2009,9,2.30258509299405,4,1.6094379124341,37,3.63758615972639,9,82,2.30258509299405,4.4188406077966,18,0,14.6137153114806,0.00494540639698722,2.94443897916644,0,2.74814971463068,0.00493321804249856,32,3.49650756146648,15.3225907750928,"D","D04",0,0.0703235835050179,2
"D04D",2009,2,1.09861228866811,4,1.6094379124341,17,2.89037175789616,5,21,1.79175946922805,3.09104245335832,10,0,1.32303960380029,0.0016569527071905,2.39789527279837,0,0.842876502200969,0.00165558147555532,0,0,15.3225907750928,"D","D04",0,0.0407056839666219,2
"D04H",2009,443,6.09582456243222,4,1.6094379124341,175,5.17048399503815,68,358,4.23410650459726,5.88332238848828,136,0,751.502060877702,0.0404376354011645,4.91998092582813,0,6.62340373532719,0.0396414279107657,124,4.8283137373023,15.3225907750928,"D","D04",0,0.201091112188392,2
"D05B",2009,105,4.66343909411207,2,1.09861228866811,248,5.51745289646471,11,54,2.484906649788,4.00733318523247,22,0,61.8379594801559,0.00499667825184652,3.13549421592915,0,4.14055934118859,0.0049842362835335,21,3.09104245335832,15.3225907750928,"D","D05",0,0.0706871859097992,1.4142135623731
"D05C",2009,43,3.78418963391826,2,1.09861228866811,72,4.29045944114839,15,53,2.77258872223978,3.98898404656427,30,0,186.341457041933,0.00742355925834177,3.43398720448515,0,5.23293292527787,0.00739614025641859,2,1.09861228866811,15.3225907750928,"D","D05",0,0.086160079261464,1.4142135623731
"D06B",2009,19,2.99573227355399,10,2.39789527279837,171,5.14749447681345,13,91,2.63905732961526,4.52178857704904,26,0,24.0878835642264,0.00575137314318843,3.29583686600433,0,3.22238500306293,0.0057348971395836,35,3.58351893845611,15.3225908750928,"D","D06",0,0.0758378081380813,3.16227766016838
"D06C",2009,10,2.39789527279837,10,2.39789527279837,64,4.17438726989564,10,65,2.39789527279837,4.18965474202643,20,0,3.61301001922206,0.00424270925408584,3.04452243772342,0,1.52888057652695,0.0042337343395255,1,0.693147180559945,15.3225908750928,"D","D06",0,0.0651360825816677,3.16227766016838
"D06F",2009,418,6.03787091992214,10,2.39789527279837,466,6.1463292576689,47,240,3.87120101090789,5.48479693349065,94,0,525.01089206442,0.0266695836132641,4.55387689160054,0,6.26532191987012,0.0263201494950881,12,2.56494935746154,15.3225907750928,"D","D06",0,0.163308247229784,3.16227766016838
"D06H",2009,9,2.30258509299405,10,2.39789527279837,47,3.87120101090789,4,64,1.6094379124341,4.17438726989564,8,0,4.86476243808736,0.00228891873900341,2.19722457733622,0,1.76896197627015,0.00228630315498565,0,0,15.3225907750928,"D","D06",0,0.0478426456104113,3.16227766016838
"D06L",2009,28,3.36729582998647,10,2.39789527279837,48,3.89182029811063,10,106,2.39789527279837,4.67282883446191,20,0,1207.831753679,0.00453952073660638,3.04452243772342,0,7.09740967937509,0.00452924818891073,9,2.30258509299405,15.2956428946854,"D","D06",0,0.067375965570865,3.16227766016838
"D06M",2009,318,5.76519110278484,10,2.39789527279837,368,5.91079664404053,76,381,4.34380542185368,5.94542060860658,152,0,977.244056884331,0.0483583842872356,5.03043792139244,0,6.88575918581966,0.0472254971802546,251,5.52942908751142,15.3225907750928,"D","D06",0,0.219905398494979,3.16227766016838
"D06N",2009,101,4.62497281328427,10,2.39789527279837,278,5.63121178182137,48,217,3.89182029811063,5.38449506278909,96,0,285.033945230639,0.0289146528089279,4.57471097850338,0,5.65611049339442,0.0285045115353956,19,2.99573227355399,15.3225907750928,"D","D06",0,0.170043091035561,3.16227766016838
"D06P",2009,92,4.53259949315326,10,2.39789527279837,358,5.88332238848828,29,229,3.40119738166216,5.4380793089232,58,0,167.278462271281,0.0154705551729194,4.07753744390572,0,5.12562012076329,0.0153521062195224,14,2.70805020110221,15.2120002872944,"D","D06",0,0.124380686494807,3.16227766016838
"D06Q",2009,10,2.39789527279837,10,2.39789527279837,9,2.30258509299405,17,101,2.89037175789616,4.62497281328427,34,0,30.5989030865785,0.00996335144458209,3.55534806148941,0,3.45312240754033,0.00991404449639259,1,0.693147180559945,15.3225907750928,"D","D06",0,0.0998165890249817,3.16227766016838
